card_id	review_th	delta_t	rating	i	r_history	t_history	y	stability	p
1012.0	5060.0	1.0	1.0	3.0	1,1	0,4	0.0	1.3194535970687866	0.923253322662952
1036.0	5061.0	1.0	4.0	3.0	1,1	0,4	1.0	1.3194535970687866	0.923253322662952
908.0	5062.0	5.0	4.0	5.0	1,1,1,4	0,2,4,2	1.0	1.3194535970687866	0.6708175196043404
948.0	5063.0	9.0	1.0	3.0	1,3	0,4	0.0	1.3194535970687866	0.4874026808917294
1017.0	5064.0	1.0	4.0	4.0	1,1,1	0,3,1	1.0	1.3194535970687866	0.923253322662952
946.0	5065.0	5.0	4.0	5.0	1,4,1,4	0,2,4,2	1.0	1.3194535970687866	0.6708175196043404
1013.0	5066.0	1.0	1.0	3.0	1,1	0,4	0.0	1.3194535970687866	0.923253322662952
939.0	5071.0	3.0	1.0	7.0	1,1,1,4,1,4	0,2,4,2,1,1	0.0	1.3194535970687866	0.7869780834783312
909.0	5074.0	3.0	4.0	7.0	1,1,1,4,1,4	0,3,4,1,4,1	1.0	1.3194535970687866	0.7869780834783312
1010.0	5075.0	5.0	4.0	2.0	1	0	1.0	1.3194535970687866	0.6708175196043404
989.0	5080.0	4.0	1.0	4.0	1,1,1	0,1,1	0.0	1.3194535970687866	0.7265801304342913
1024.0	5081.0	4.0	4.0	2.0	1	0	1.0	1.3194535970687866	0.7265801304342913
1043.0	5082.0	4.0	4.0	2.0	1	0	1.0	1.3194535970687866	0.7265801304342913
994.0	5083.0	5.0	4.0	3.0	1,4	0,1	1.0	1.3194535970687866	0.6708175196043404
979.0	5084.0	3.0	4.0	7.0	1,1,4,1,3,4	0,4,1,1,1,1	1.0	1.3194535970687866	0.7869780834783312
975.0	5085.0	1.0	4.0	6.0	1,1,1,4,1	0,4,1,1,4	1.0	1.3194535970687866	0.923253322662952
1070.0	5086.0	4.0	1.0	2.0	1	0	0.0	1.3194535970687866	0.7265801304342913
991.0	5087.0	5.0	1.0	3.0	1,1	0,1	0.0	1.3194535970687866	0.6708175196043404
1023.0	5088.0	4.0	4.0	2.0	4	0	1.0	1.3194535970687866	0.7265801304342913
1054.0	5089.0	1.0	4.0	3.0	1,1	0,3	1.0	1.3194535970687866	0.923253322662952
1056.0	5090.0	4.0	4.0	2.0	4	0	1.0	1.3194535970687866	0.7265801304342913
1058.0	5091.0	4.0	1.0	2.0	1	0	0.0	1.3194535970687866	0.7265801304342913
1053.0	5092.0	4.0	4.0	2.0	1	0	1.0	1.3194535970687866	0.7265801304342913
983.0	5093.0	5.0	4.0	4.0	1,1,4	0,3,1	1.0	1.3194535970687866	0.6708175196043404
1065.0	5094.0	3.0	4.0	2.0	1	0	1.0	1.3194535970687866	0.7869780834783312
985.0	5095.0	5.0	1.0	2.0	1	0	0.0	1.3194535970687866	0.6708175196043404
1003.0	5097.0	1.0	4.0	4.0	1,4,1	0,1,4	1.0	1.3194535970687866	0.923253322662952
1047.0	5098.0	4.0	4.0	2.0	1	0	1.0	1.3194535970687866	0.7265801304342913
1061.0	5099.0	1.0	4.0	3.0	1,1	0,3	1.0	1.3194535970687866	0.923253322662952
997.0	5100.0	1.0	4.0	3.0	4,1	0,4	1.0	1.3194535970687866	0.923253322662952
992.0	5101.0	5.0	1.0	3.0	1,1	0,1	0.0	1.3194535970687866	0.6708175196043404
1069.0	5102.0	1.0	4.0	3.0	1,1	0,3	1.0	1.3194535970687866	0.923253322662952
987.0	5103.0	5.0	1.0	3.0	3,4	0,1	0.0	1.3194535970687866	0.6708175196043404
1002.0	5104.0	5.0	4.0	2.0	1	0	1.0	1.3194535970687866	0.6708175196043404
1030.0	5105.0	4.0	4.0	2.0	1	0	1.0	1.3194535970687866	0.7265801304342913
1001.0	5106.0	5.0	4.0	2.0	4	0	1.0	1.3194535970687866	0.6708175196043404
1060.0	5107.0	4.0	4.0	2.0	1	0	1.0	1.3194535970687866	0.7265801304342913
1050.0	5108.0	4.0	1.0	2.0	1	0	0.0	1.3194535970687866	0.7265801304342913
1066.0	5111.0	3.0	1.0	2.0	1	0	0.0	1.3194535970687866	0.7869780834783312
1067.0	5112.0	4.0	3.0	2.0	1	0	1.0	1.3194535970687866	0.7265801304342913
1044.0	5113.0	1.0	4.0	3.0	1,1	0,3	1.0	1.3194535970687866	0.923253322662952
986.0	5114.0	5.0	1.0	2.0	1	0	0.0	1.3194535970687866	0.6708175196043404
1071.0	5116.0	1.0	1.0	3.0	1,1	0,3	0.0	1.3194535970687866	0.923253322662952
1025.0	5117.0	4.0	4.0	2.0	1	0	1.0	1.3194535970687866	0.7265801304342913
845.0	5128.0	1.0	4.0	2.0	1	0	1.0	1.3194535970687866	0.923253322662952
853.0	5129.0	1.0	1.0	2.0	1	0	0.0	1.3194535970687866	0.923253322662952
404.0	5131.0	1.0	1.0	6.0	1,1,4,4,1	0,5,1,3,130	0.0	1.3194535970687866	0.923253322662952
665.0	5132.0	1.0	1.0	3.0	1,1	0,125	0.0	1.3194535970687866	0.923253322662952
392.0	5133.0	1.0	1.0	4.0	1,4,1	0,4,135	0.0	1.3194535970687866	0.923253322662952
621.0	5134.0	1.0	1.0	3.0	1,1	0,125	0.0	1.3194535970687866	0.923253322662952
360.0	5136.0	1.0	3.0	4.0	1,4,1	0,4,135	1.0	1.3194535970687866	0.923253322662952
637.0	5137.0	1.0	1.0	3.0	1,1	0,124	0.0	1.3194535970687866	0.923253322662952
622.0	5141.0	126.0	1.0	2.0	1	0	0.0	1.3194535970687866	4.270028668665659e-05
630.0	5142.0	123.0	1.0	2.0	4	0	0.0	1.3194535970687866	5.425854618203264e-05
344.0	5147.0	138.0	4.0	3.0	4,4	0,5	1.0	1.3194535970687866	1.6378772188278527e-05
488.0	5155.0	126.0	1.0	6.0	1,1,4,1,4	0,3,1,4,1	0.0	1.3194535970687866	4.270028668665659e-05
639.0	5157.0	126.0	1.0	2.0	1	0	0.0	1.3194535970687866	4.270028668665659e-05
585.0	5160.0	123.0	1.0	2.0	4	0	0.0	1.3194535970687866	5.425854618203264e-05
364.0	5161.0	132.0	1.0	6.0	1,4,1,4,4	0,1,4,1,3	0.0	1.3194535970687866	2.644576087041042e-05
407.0	5166.0	129.0	1.0	5.0	1,1,4,2	0,5,2,4	0.0	1.3194535970687866	3.3604189780640325e-05
779.0	5174.0	123.0	1.0	3.0	1,1	0,3	0.0	1.3194535970687866	5.425854618203264e-05
669.0	5175.0	123.0	4.0	2.0	4	0	1.0	1.3194535970687866	5.425854618203264e-05
799.0	5176.0	126.0	1.0	2.0	4	0	0.0	1.3194535970687866	4.270028668665659e-05
624.0	5178.0	126.0	1.0	2.0	1	0	0.0	1.3194535970687866	4.270028668665659e-05
383.0	5180.0	127.0	1.0	6.0	1,1,1,1,4	0,3,11,1,1	0.0	1.3194535970687866	3.942318156211628e-05
592.0	5182.0	126.0	4.0	2.0	4	0	1.0	1.3194535970687866	4.270028668665659e-05
626.0	5184.0	126.0	1.0	2.0	1	0	0.0	1.3194535970687866	4.270028668665659e-05
623.0	5187.0	123.0	1.0	2.0	4	0	0.0	1.3194535970687866	5.425854618203264e-05
667.0	5188.0	124.0	1.0	2.0	1	0	0.0	1.3194535970687866	5.0094383045422893e-05
518.0	5198.0	130.0	3.0	3.0	4,4	0,3	1.0	1.3194535970687866	3.102517987037257e-05
606.0	5200.0	126.0	4.0	2.0	4	0	1.0	1.3194535970687866	4.270028668665659e-05
740.0	5203.0	126.0	1.0	2.0	4	0	0.0	1.3194535970687866	4.270028668665659e-05
523.0	5205.0	130.0	4.0	3.0	4,4	0,3	1.0	1.3194535970687866	3.102517987037257e-05
479.0	5207.0	132.0	1.0	3.0	1,4	0,3	0.0	1.3194535970687866	2.644576087041042e-05
399.0	5211.0	1.0	1.0	5.0	1,3,4,1	0,1,5,139	0.0	1.3194535970687866	0.923253322662952
601.0	5214.0	123.0	1.0	2.0	4	0	0.0	1.3194535970687866	5.425854618203264e-05
571.0	5215.0	1.0	3.0	10.0	1,1,1,1,1,4,1,4,1	0,3,2,1,1,1,4,2,123	1.0	1.3194535970687866	0.923253322662952
619.0	5221.0	1.0	3.0	3.0	1,1	0,125	1.0	1.3194535970687866	0.923253322662952
803.0	5222.0	1.0	1.0	3.0	1,1	0,125	0.0	1.7889697551727295	0.9428062107782996
941.0	5299.0	4.0	4.0	6.0	1,1,4,1,4	0,5,2,5,1	1.0	1.7889697551727295	0.7901139673843874
1039.0	5300.0	1.0	4.0	3.0	1,1	0,5	1.0	1.7889697551727295	0.9428062107782996
948.0	5301.0	1.0	4.0	4.0	1,3,1	0,4,9	1.0	1.7889697551727295	0.9428062107782996
938.0	5302.0	5.0	4.0	6.0	1,3,1,1,4	0,4,6,2,1	1.0	1.7889697551727295	0.7449243556726834
947.0	5303.0	4.0	1.0	6.0	1,1,4,1,4	0,5,2,5,1	0.0	1.7889697551727295	0.7901139673843874
1011.0	5304.0	1.0	1.0	3.0	1,1	0,5	0.0	1.7889697551727295	0.9428062107782996
1012.0	5305.0	1.0	4.0	4.0	1,1,1	0,4,1	1.0	1.7889697551727295	0.9428062107782996
903.0	5306.0	3.0	4.0	5.0	1,3,1,4	0,4,10,1	1.0	1.7889697551727295	0.8380449326189073
1013.0	5307.0	1.0	4.0	4.0	1,1,1	0,4,1	1.0	1.7889697551727295	0.9428062107782996
939.0	5308.0	1.0	4.0	8.0	1,1,1,4,1,4,1	0,2,4,2,1,1,3	1.0	1.7889697551727295	0.9428062107782996
896.0	5309.0	9.0	4.0	4.0	1,1,4	0,2,3	1.0	1.7889697551727295	0.5885751380618025
927.0	5310.0	4.0	4.0	6.0	1,1,4,1,4	0,5,1,3,1	1.0	1.7889697551727295	0.7901139673843874
1035.0	5311.0	5.0	4.0	2.0	1	0	1.0	1.7889697551727295	0.7449243556726834
1038.0	5312.0	1.0	4.0	3.0	1,1	0,5	1.0	1.7889697551727295	0.9428062107782996
1037.0	5313.0	1.0	4.0	3.0	1,1	0,5	1.0	1.7889697551727295	0.9428062107782996
1051.0	5316.0	5.0	1.0	2.0	1	0	0.0	1.7889697551727295	0.7449243556726834
992.0	5317.0	1.0	4.0	4.0	1,1,1	0,1,5	1.0	1.7889697551727295	0.9428062107782996
1027.0	5318.0	5.0	4.0	2.0	1	0	1.0	1.7889697551727295	0.7449243556726834
985.0	5319.0	1.0	4.0	3.0	1,1	0,5	1.0	1.7889697551727295	0.9428062107782996
1004.0	5320.0	5.0	4.0	4.0	1,1,1	0,1,1	1.0	1.7889697551727295	0.7449243556726834
1045.0	5321.0	5.0	4.0	2.0	1	0	1.0	1.7889697551727295	0.7449243556726834
1050.0	5322.0	1.0	4.0	3.0	1,1	0,4	1.0	1.7889697551727295	0.9428062107782996
1034.0	5323.0	5.0	4.0	2.0	1	0	1.0	1.7889697551727295	0.7449243556726834
1071.0	5324.0	1.0	4.0	4.0	1,1,1	0,3,1	1.0	1.7889697551727295	0.9428062107782996
976.0	5325.0	4.0	4.0	7.0	1,1,4,1,3,4	0,4,1,1,1,1	1.0	1.7889697551727295	0.7901139673843874
1063.0	5326.0	4.0	1.0	2.0	1	0	0.0	1.7889697551727295	0.7901139673843874
953.0	5327.0	7.0	4.0	3.0	1,4	0,3	1.0	1.7889697551727295	0.6621510065579066
1049.0	5328.0	5.0	4.0	2.0	1	0	1.0	1.7889697551727295	0.7449243556726834
991.0	5329.0	1.0	4.0	4.0	1,1,1	0,1,5	1.0	1.7889697551727295	0.9428062107782996
1058.0	5330.0	1.0	1.0	3.0	1,1	0,4	0.0	1.7889697551727295	0.9428062107782996
1052.0	5334.0	5.0	1.0	2.0	1	0	0.0	1.7889697551727295	0.7449243556726834
1055.0	5335.0	5.0	4.0	2.0	4	0	1.0	1.7889697551727295	0.7449243556726834
1026.0	5336.0	5.0	4.0	2.0	1	0	1.0	1.7889697551727295	0.7449243556726834
978.0	5337.0	7.0	4.0	4.0	1,1,4	0,2,3	1.0	1.7889697551727295	0.6621510065579066
989.0	5338.0	1.0	4.0	5.0	1,1,1,1	0,1,1,4	1.0	1.7889697551727295	0.9428062107782996
1031.0	5339.0	4.0	4.0	2.0	1	0	1.0	1.7889697551727295	0.7901139673843874
1070.0	5340.0	1.0	1.0	3.0	1,1	0,4	0.0	1.7889697551727295	0.9428062107782996
1068.0	5341.0	5.0	1.0	2.0	1	0	0.0	1.7889697551727295	0.7449243556726834
973.0	5342.0	4.0	4.0	5.0	1,1,1,4	0,4,1,1	1.0	1.7889697551727295	0.7901139673843874
963.0	5343.0	5.0	4.0	5.0	1,1,4,4	0,3,1,1	1.0	1.7889697551727295	0.7449243556726834
1057.0	5344.0	5.0	4.0	2.0	1	0	1.0	1.7889697551727295	0.7449243556726834
986.0	5345.0	1.0	4.0	3.0	1,1	0,5	1.0	1.7889697551727295	0.9428062107782996
987.0	5349.0	1.0	4.0	4.0	3,4,1	0,1,5	1.0	1.7889697551727295	0.9428062107782996
977.0	5350.0	5.0	4.0	4.0	1,1,4	0,4,1	1.0	1.7889697551727295	0.7449243556726834
1064.0	5351.0	4.0	1.0	2.0	1	0	0.0	1.7889697551727295	0.7901139673843874
1066.0	5352.0	1.0	4.0	3.0	1,1	0,3	1.0	1.7889697551727295	0.9428062107782996
1048.0	5353.0	5.0	4.0	2.0	4	0	1.0	1.7889697551727295	0.7449243556726834
394.0	5360.0	137.0	4.0	4.0	1,1,4	0,2,5	1.0	1.7889697551727295	0.00031323736868581496
410.0	5362.0	137.0	1.0	3.0	1,4	0,5	0.0	1.7889697551727295	0.00031323736868581496
494.0	5364.0	128.0	4.0	5.0	1,1,4,4	0,3,1,3	1.0	1.7889697551727295	0.0005321960586329149
281.0	5366.0	137.0	1.0	5.0	1,1,4,4	0,2,2,5	0.0	1.7889697551727295	0.00031323736868581496
610.0	5367.0	124.0	4.0	2.0	1	0	1.0	1.7889697551727295	0.0006735687262873101
632.0	5369.0	124.0	1.0	2.0	1	0	0.0	1.7889697551727295	0.0006735687262873101
481.0	5370.0	125.0	1.0	7.0	1,1,1,4,1,4	0,3,1,1,4,2	0.0	1.7889697551727295	0.0006350447785297042
1120.0	5371.0	1.0	1.0	2.0	3	0	0.0	1.7889697551727295	0.9428062107782996
783.0	5418.0	125.0	1.0	2.0	1	0	0.0	1.7889697551727295	0.0006350447785297042
793.0	5420.0	127.0	1.0	2.0	1	0	0.0	1.7889697551727295	0.000564480857835652
552.0	5421.0	124.0	1.0	2.0	1	0	0.0	1.7889697551727295	0.0006735687262873101
313.0	5422.0	126.0	1.0	11.0	1,3,1,1,3,1,1,4,1,4	0,3,8,1,1,1,1,1,4,1	0.0	1.7889697551727295	0.0005987241613201354
561.0	5425.0	124.0	1.0	2.0	1	0	0.0	1.7889697551727295	0.0006735687262873101
739.0	5426.0	126.0	1.0	2.0	1	0	0.0	1.7889697551727295	0.0005987241613201354
769.0	5438.0	124.0	1.0	2.0	1	0	0.0	1.7889697551727295	0.0006735687262873101
308.0	5439.0	125.0	1.0	11.0	1,1,1,4,1,1,1,1,3,4	0,3,1,2,4,1,1,1,1,1	0.0	1.7889697551727295	0.0006350447785297042
720.0	5440.0	124.0	1.0	2.0	1	0	0.0	1.7889697551727295	0.0006735687262873101
588.0	5442.0	124.0	4.0	2.0	1	0	1.0	1.7889697551727295	0.0006735687262873101
320.0	5443.0	128.0	4.0	9.0	1,1,4,1,4,1,4,4	0,4,1,4,1,4,1,3	1.0	1.7889697551727295	0.0005321960586329149
697.0	5446.0	124.0	1.0	2.0	1	0	0.0	1.7889697551727295	0.0006735687262873101
582.0	5452.0	124.0	1.0	2.0	1	0	0.0	1.7889697551727295	0.0006735687262873101
363.0	5453.0	139.0	1.0	3.0	4,4	0,5	0.0	1.7889697551727295	0.0002784315446090715
672.0	5454.0	124.0	1.0	2.0	1	0	0.0	1.7889697551727295	0.0006735687262873101
746.0	5463.0	125.0	4.0	2.0	1	0	1.0	1.7889697551727295	0.0006350447785297042
645.0	5464.0	124.0	1.0	2.0	1	0	0.0	1.7889697551727295	0.0006735687262873101
329.0	5469.0	131.0	1.0	7.0	1,1,1,1,4,4	0,2,5,1,1,4	0.0	1.7889697551727295	0.0004460042100970692
673.0	5470.0	124.0	4.0	2.0	1	0	1.0	1.7889697551727295	0.0006735687262873101
432.0	5471.0	131.0	1.0	5.0	1,1,4,4	0,5,1,3	0.0	1.7889697551727295	0.0004460042100970692
414.0	5473.0	130.0	1.0	9.0	1,1,1,1,3,1,4,4	0,4,1,1,1,3,2,4	0.0	1.7889697551727295	0.00047306032246954204
651.0	5476.0	124.0	1.0	2.0	1	0	0.0	1.7889697551727295	0.0006735687262873101
702.0	5477.0	125.0	4.0	2.0	1	0	1.0	1.7889697551727295	0.0006350447785297042
671.0	5479.0	125.0	1.0	4.0	1,1,1	0,1,1	0.0	1.7889697551727295	0.0006350447785297042
631.0	5482.0	124.0	1.0	2.0	1	0	0.0	1.7889697551727295	0.0006735687262873101
614.0	5483.0	125.0	1.0	2.0	1	0	0.0	1.7889697551727295	0.0006350447785297042
784.0	5494.0	124.0	4.0	2.0	1	0	1.0	1.7889697551727295	0.0006735687262873101
387.0	5495.0	132.0	1.0	5.0	1,1,4,4	0,5,1,4	0.0	1.7889697551727295	0.00042049553931278687
743.0	5496.0	124.0	1.0	2.0	1	0	0.0	1.7889697551727295	0.0006735687262873101
463.0	5497.0	132.0	1.0	4.0	1,1,4	0,1,4	0.0	1.7889697551727295	0.00042049553931278687
591.0	5498.0	124.0	1.0	2.0	1	0	0.0	1.7889697551727295	0.0006735687262873101
674.0	5499.0	125.0	1.0	2.0	1	0	0.0	1.7889697551727295	0.0006350447785297042
513.0	5501.0	131.0	1.0	3.0	1,4	0,3	0.0	1.7889697551727295	0.0004460042100970692
734.0	5507.0	127.0	1.0	2.0	1	0	0.0	1.7889697551727295	0.000564480857835652
599.0	5509.0	125.0	4.0	3.0	1,4	0,1	1.0	1.7889697551727295	0.0006350447785297042
705.0	5510.0	124.0	1.0	2.0	1	0	0.0	1.7889697551727295	0.0006735687262873101
711.0	5511.0	125.0	1.0	2.0	1	0	0.0	1.7889697551727295	0.0006350447785297042
522.0	5516.0	131.0	4.0	3.0	4,4	0,3	1.0	1.7889697551727295	0.0004460042100970692
699.0	5517.0	125.0	1.0	2.0	1	0	0.0	1.7889697551727295	0.0006350447785297042
346.0	5518.0	136.0	4.0	5.0	1,1,4,4	0,4,1,5	1.0	1.7889697551727295	0.0003322393988338636
604.0	5519.0	125.0	1.0	3.0	1,1	0,1	0.0	1.7889697551727295	0.0006350447785297042
472.0	5520.0	127.0	1.0	8.0	1,1,1,3,1,4,4	0,1,3,1,1,1,3	0.0	1.7889697551727295	0.000564480857835652
772.0	5521.0	125.0	1.0	3.0	1,1	0,1	0.0	1.7889697551727295	0.0006350447785297042
297.0	5522.0	125.0	1.0	10.0	4,1,1,4,1,4,1,3,4	0,5,1,1,3,1,3,1,2	0.0	1.7889697551727295	0.0006350447785297042
756.0	5531.0	125.0	1.0	2.0	1	0	0.0	1.7889697551727295	0.0006350447785297042
884.0	5547.0	5.0	4.0	6.0	1,4,3,1,4	0,1,3,9,1	1.0	1.7889697551727295	0.7449243556726834
933.0	5548.0	11.0	4.0	4.0	1,4,4	0,3,4	1.0	1.7889697551727295	0.5231747587990331
1011.0	5549.0	1.0	4.0	4.0	1,1,1	0,5,1	1.0	1.7889697551727295	0.9428062107782996
1127.0	5550.0	3.0	4.0	2.0	1	0	1.0	1.7889697551727295	0.8380449326189073
937.0	5551.0	4.0	4.0	6.0	1,1,4,1,4	0,5,2,6,1	1.0	1.7889697551727295	0.7901139673843874
1014.0	5552.0	3.0	1.0	4.0	1,1,4	0,3,1	0.0	1.7889697551727295	0.8380449326189073
878.0	5553.0	5.0	4.0	6.0	1,1,4,1,4	0,4,1,4,1	1.0	1.7889697551727295	0.7449243556726834
1042.0	5554.0	3.0	4.0	4.0	1,1,4	0,3,1	1.0	1.7889697551727295	0.8380449326189073
924.0	5555.0	5.0	1.0	6.0	1,1,4,1,4	0,4,1,4,1	0.0	1.7889697551727295	0.7449243556726834
949.0	5556.0	5.0	4.0	6.0	1,1,4,1,4	0,5,1,3,1	1.0	1.7889697551727295	0.7449243556726834
947.0	5557.0	1.0	4.0	7.0	1,1,4,1,4,1	0,5,2,5,1,4	1.0	1.7889697551727295	0.9428062107782996
1033.0	5560.0	5.0	1.0	2.0	1	0	0.0	1.7889697551727295	0.7449243556726834
1059.0	5561.0	5.0	1.0	2.0	1	0	0.0	1.7889697551727295	0.7449243556726834
1135.0	5562.0	3.0	4.0	2.0	1	0	1.0	1.7889697551727295	0.8380449326189073
980.0	5563.0	4.0	4.0	5.0	1,1,1,4	0,5,1,1	1.0	1.7889697551727295	0.7901139673843874
1064.0	5564.0	1.0	1.0	3.0	1,1	0,4	0.0	1.7889697551727295	0.9428062107782996
1051.0	5565.0	1.0	4.0	3.0	1,1	0,5	1.0	1.7889697551727295	0.9428062107782996
1052.0	5566.0	1.0	4.0	3.0	1,1	0,5	1.0	1.7889697551727295	0.9428062107782996
1063.0	5567.0	1.0	4.0	3.0	1,1	0,4	1.0	1.7889697551727295	0.9428062107782996
1130.0	5570.0	3.0	1.0	2.0	1	0	0.0	1.7889697551727295	0.8380449326189073
1145.0	5571.0	3.0	4.0	2.0	4	0	1.0	1.7889697551727295	0.8380449326189073
1058.0	5575.0	1.0	1.0	4.0	1,1,1	0,4,1	0.0	1.7889697551727295	0.9428062107782996
1138.0	5576.0	3.0	1.0	2.0	1	0	0.0	1.7889697551727295	0.8380449326189073
1142.0	5577.0	3.0	1.0	2.0	1	0	0.0	1.7889697551727295	0.8380449326189073
1070.0	5578.0	1.0	1.0	4.0	1,1,1	0,4,1	0.0	1.7889697551727295	0.9428062107782996
968.0	5579.0	5.0	1.0	6.0	1,1,4,3,4	0,3,1,1,1	0.0	1.7889697551727295	0.7449243556726834
1068.0	5580.0	1.0	1.0	3.0	1,1	0,5	0.0	1.7889697551727295	0.9428062107782996
1129.0	5581.0	3.0	4.0	2.0	1	0	1.0	1.7889697551727295	0.8380449326189073
1132.0	5587.0	3.0	1.0	2.0	4	0	0.0	1.7889697551727295	0.8380449326189073
463.0	5592.0	1.0	1.0	5.0	1,1,4,1	0,1,4,132	0.0	1.7889697551727295	0.9428062107782996
1018.0	5593.0	4.0	1.0	4.0	1,1,4	0,3,1	0.0	1.7889697551727295	0.7901139673843874
894.0	5594.0	12.0	1.0	3.0	1,4	0,4	0.0	1.7889697551727295	0.4932524119181673
890.0	5595.0	3.0	4.0	6.0	4,1,4,1,4	0,2,3,7,1	1.0	1.7889697551727295	0.8380449326189073
1014.0	5596.0	1.0	4.0	5.0	1,1,4,1	0,3,1,3	1.0	1.7889697551727295	0.9428062107782996
1017.0	5597.0	3.0	4.0	5.0	1,1,1,4	0,3,1,1	1.0	1.7889697551727295	0.8380449326189073
930.0	5598.0	12.0	1.0	3.0	4,4	0,4	0.0	1.7889697551727295	0.4932524119181673
874.0	5599.0	14.0	1.0	3.0	1,4	0,5	0.0	1.7889697551727295	0.43844395548564885
871.0	5600.0	12.0	1.0	3.0	4,4	0,4	0.0	1.7889697551727295	0.4932524119181673
923.0	5601.0	14.0	1.0	4.0	3,4,4	0,1,5	0.0	1.7889697551727295	0.43844395548564885
904.0	5602.0	11.0	4.0	4.0	1,4,4	0,2,3	1.0	1.7889697551727295	0.5231747587990331
925.0	5603.0	14.0	1.0	3.0	4,4	0,5	0.0	1.7889697551727295	0.43844395548564885
924.0	5604.0	1.0	1.0	7.0	1,1,4,1,4,1	0,4,1,4,1,5	0.0	1.7889697551727295	0.9428062107782996
1122.0	5615.0	3.0	4.0	2.0	1	0	1.0	1.7889697551727295	0.8380449326189073
1093.0	5616.0	3.0	1.0	2.0	1	0	0.0	1.7889697551727295	0.8380449326189073
1086.0	5617.0	3.0	1.0	2.0	1	0	0.0	1.7889697551727295	0.8380449326189073
1116.0	5619.0	3.0	1.0	2.0	1	0	0.0	1.7889697551727295	0.8380449326189073
1121.0	5621.0	3.0	4.0	2.0	4	0	1.0	1.7889697551727295	0.8380449326189073
1123.0	5622.0	3.0	1.0	2.0	1	0	0.0	1.7889697551727295	0.8380449326189073
1114.0	5624.0	3.0	1.0	2.0	1	0	0.0	1.7889697551727295	0.8380449326189073
1077.0	5630.0	3.0	1.0	2.0	1	0	0.0	1.7889697551727295	0.8380449326189073
1075.0	5632.0	3.0	1.0	2.0	1	0	0.0	1.7889697551727295	0.8380449326189073
1107.0	5635.0	3.0	4.0	2.0	1	0	1.0	1.7889697551727295	0.8380449326189073
1101.0	5636.0	3.0	1.0	2.0	1	0	0.0	1.7889697551727295	0.8380449326189073
1109.0	5637.0	3.0	4.0	2.0	4	0	1.0	1.7889697551727295	0.8380449326189073
1108.0	5639.0	3.0	4.0	2.0	4	0	1.0	1.7889697551727295	0.8380449326189073
1059.0	5643.0	1.0	4.0	3.0	1,1	0,5	1.0	1.7889697551727295	0.9428062107782996
1044.0	5644.0	3.0	4.0	4.0	1,1,4	0,3,1	1.0	1.7889697551727295	0.8380449326189073
1130.0	5645.0	1.0	4.0	3.0	1,1	0,3	1.0	1.7889697551727295	0.9428062107782996
1136.0	5646.0	4.0	4.0	2.0	4	0	1.0	1.7889697551727295	0.7901139673843874
1068.0	5647.0	1.0	4.0	4.0	1,1,1	0,5,1	1.0	1.7889697551727295	0.9428062107782996
1133.0	5648.0	4.0	4.0	2.0	4	0	1.0	1.7889697551727295	0.7901139673843874
975.0	5649.0	3.0	4.0	7.0	1,1,1,4,1,4	0,4,1,1,4,1	1.0	1.7889697551727295	0.8380449326189073
1003.0	5650.0	3.0	4.0	5.0	1,4,1,4	0,1,4,1	1.0	1.7889697551727295	0.8380449326189073
1138.0	5651.0	1.0	4.0	3.0	1,1	0,3	1.0	1.7889697551727295	0.9428062107782996
1070.0	5652.0	1.0	4.0	5.0	1,1,1,1	0,4,1,1	1.0	1.7889697551727295	0.9428062107782996
955.0	5653.0	12.0	4.0	3.0	4,4	0,4	1.0	1.7889697551727295	0.4932524119181673
1033.0	5654.0	1.0	4.0	3.0	1,1	0,5	1.0	1.7889697551727295	0.9428062107782996
968.0	5655.0	1.0	4.0	7.0	1,1,4,3,4,1	0,3,1,1,1,5	1.0	1.7889697551727295	0.9428062107782996
1058.0	5656.0	1.0	4.0	5.0	1,1,1,1	0,4,1,1	1.0	1.7889697551727295	0.9428062107782996
1142.0	5657.0	1.0	4.0	3.0	1,1	0,3	1.0	1.7889697551727295	0.9428062107782996
1064.0	5658.0	1.0	4.0	4.0	1,1,1	0,4,1	1.0	1.7889697551727295	0.9428062107782996
1132.0	5659.0	1.0	4.0	3.0	4,1	0,3	1.0	1.7889697551727295	0.9428062107782996
743.0	5660.0	2.0	1.0	3.0	1,1	0,124	0.0	1.7889697551727295	0.8888835510821356
756.0	5661.0	2.0	1.0	3.0	1,1	0,125	0.0	1.7889697551727295	0.8888835510821356
297.0	5662.0	2.0	1.0	11.0	4,1,1,4,1,4,1,3,4,1	0,5,1,1,3,1,3,1,2,125	0.0	1.7889697551727295	0.8888835510821356
463.0	5663.0	1.0	3.0	6.0	1,1,4,1,1	0,1,4,132,1	1.0	1.7889697551727295	0.9428062107782996
754.0	5668.0	127.0	1.0	2.0	1	0	0.0	1.7889697551727295	0.000564480857835652
627.0	5669.0	126.0	4.0	2.0	1	0	1.0	1.7889697551727295	0.0005987241613201354
721.0	5670.0	127.0	4.0	2.0	1	0	1.0	1.7889697551727295	0.000564480857835652
723.0	5671.0	126.0	1.0	2.0	1	0	0.0	1.7889697551727295	0.0005987241613201354
693.0	5672.0	127.0	4.0	2.0	1	0	1.0	1.7889697551727295	0.000564480857835652
800.0	5673.0	126.0	4.0	2.0	1	0	1.0	1.7889697551727295	0.0005987241613201354
