card_id	review_th	delta_t	rating	i	r_history	t_history	y	p
532.0	3093.0	2.0	2.0	2.0	3	0	1.0	0.6063218712806702
517.0	3094.0	2.0	2.0	2.0	3	0	1.0	0.6063218712806702
524.0	3095.0	2.0	2.0	2.0	3	0	1.0	0.6063218712806702
497.0	3096.0	2.0	2.0	2.0	3	0	1.0	0.6063218712806702
531.0	3097.0	2.0	2.0	2.0	3	0	1.0	0.6063218712806702
536.0	3098.0	2.0	2.0	2.0	3	0	1.0	0.6063218712806702
498.0	3099.0	2.0	2.0	2.0	3	0	1.0	0.6063218712806702
552.0	3100.0	2.0	2.0	2.0	3	0	1.0	0.6063218712806702
503.0	3101.0	2.0	2.0	2.0	3	0	1.0	0.6063218712806702
541.0	3102.0	2.0	2.0	2.0	3	0	1.0	0.6063218712806702
521.0	3103.0	2.0	2.0	2.0	3	0	1.0	0.6063218712806702
509.0	3104.0	2.0	2.0	2.0	3	0	1.0	0.6063218712806702
548.0	3105.0	2.0	1.0	2.0	3	0	0.0	0.6063218712806702
504.0	3106.0	2.0	2.0	2.0	3	0	1.0	0.6063218712806702
545.0	3107.0	2.0	1.0	2.0	3	0	0.0	0.6063218712806702
511.0	3108.0	2.0	2.0	2.0	3	0	1.0	0.6063218712806702
522.0	3109.0	2.0	2.0	2.0	3	0	1.0	0.6063218712806702
526.0	3110.0	2.0	2.0	2.0	3	0	1.0	0.6063218712806702
530.0	3111.0	2.0	2.0	2.0	3	0	1.0	0.6063218712806702
548.0	3112.0	2.0	2.0	3.0	3,1	0,2	1.0	0.6100343465805054
545.0	3113.0	2.0	2.0	3.0	3,1	0,2	1.0	0.6100343465805054
508.0	3114.0	4.0	2.0	2.0	3	0	1.0	0.6057491898536682
523.0	3115.0	4.0	2.0	2.0	3	0	1.0	0.6057491898536682
555.0	3116.0	4.0	1.0	2.0	3	0	0.0	0.6057491898536682
527.0	3117.0	4.0	1.0	2.0	3	0	0.0	0.6057491898536682
550.0	3118.0	4.0	1.0	2.0	3	0	0.0	0.6057491898536682
525.0	3119.0	4.0	1.0	2.0	3	0	0.0	0.6057491898536682
558.0	3120.0	4.0	1.0	2.0	3	0	0.0	0.6057491898536682
539.0	3121.0	4.0	2.0	2.0	3	0	1.0	0.6057491898536682
502.0	3122.0	4.0	2.0	2.0	3	0	1.0	0.6057491898536682
506.0	3123.0	4.0	2.0	2.0	3	0	1.0	0.6057491898536682
533.0	3124.0	4.0	2.0	2.0	3	0	1.0	0.6057491898536682
513.0	3125.0	4.0	2.0	2.0	3	0	1.0	0.6057491898536682
494.0	3126.0	4.0	1.0	2.0	3	0	0.0	0.6057491898536682
550.0	3132.0	1.0	3.0	3.0	3,1	0,4	1.0	0.609308660030365
525.0	3133.0	1.0	3.0	3.0	3,1	0,4	1.0	0.609308660030365
494.0	3134.0	1.0	3.0	3.0	3,1	0,4	1.0	0.609308660030365
492.0	3135.0	5.0	2.0	2.0	3	0	1.0	0.6054680347442627
499.0	3136.0	5.0	1.0	2.0	3	0	0.0	0.6054680347442627
535.0	3137.0	5.0	2.0	2.0	3	0	1.0	0.6054680347442627
543.0	3138.0	5.0	2.0	2.0	3	0	1.0	0.6054680347442627
553.0	3139.0	5.0	1.0	2.0	3	0	0.0	0.6054680347442627
493.0	3140.0	5.0	2.0	2.0	3	0	1.0	0.6054680347442627
515.0	3141.0	5.0	2.0	2.0	3	0	1.0	0.6054680347442627
540.0	3143.0	5.0	2.0	2.0	3	0	1.0	0.6054680347442627
516.0	3144.0	5.0	2.0	2.0	3	0	1.0	0.6054680347442627
505.0	3145.0	5.0	2.0	2.0	3	0	1.0	0.6054680347442627
495.0	3146.0	5.0	2.0	2.0	3	0	1.0	0.6054680347442627
501.0	3148.0	5.0	2.0	2.0	3	0	1.0	0.6054680347442627
549.0	3149.0	5.0	2.0	2.0	3	0	1.0	0.6054680347442627
514.0	3150.0	5.0	2.0	2.0	3	0	1.0	0.6054680347442627
519.0	3151.0	5.0	2.0	2.0	3	0	1.0	0.6054680347442627
556.0	3152.0	5.0	2.0	2.0	3	0	1.0	0.6054680347442627
507.0	3153.0	5.0	2.0	2.0	3	0	1.0	0.6054680347442627
537.0	3154.0	5.0	2.0	2.0	3	0	1.0	0.6054680347442627
551.0	3155.0	5.0	2.0	2.0	3	0	1.0	0.6054680347442627
500.0	3156.0	5.0	1.0	2.0	3	0	0.0	0.6054680347442627
538.0	3157.0	5.0	2.0	2.0	3	0	1.0	0.6054680347442627
546.0	3158.0	5.0	2.0	2.0	3	0	1.0	0.6054680347442627
554.0	3159.0	5.0	2.0	2.0	3	0	1.0	0.6054680347442627
542.0	3160.0	5.0	2.0	2.0	3	0	1.0	0.6054680347442627
512.0	3161.0	5.0	2.0	2.0	3	0	1.0	0.6054680347442627
510.0	3162.0	5.0	2.0	2.0	3	0	1.0	0.6054680347442627
547.0	3163.0	3.0	2.0	3.0	3,2	0,2	1.0	0.600225567817688
503.0	3164.0	3.0	2.0	3.0	3,2	0,2	1.0	0.600225567817688
532.0	3165.0	3.0	1.0	3.0	3,2	0,2	0.0	0.600225567817688
496.0	3166.0	3.0	2.0	3.0	3,2	0,2	1.0	0.600225567817688
536.0	3168.0	3.0	2.0	3.0	3,2	0,2	1.0	0.600225567817688
526.0	3169.0	3.0	2.0	3.0	3,2	0,2	1.0	0.600225567817688
529.0	3170.0	3.0	2.0	3.0	3,2	0,2	1.0	0.600225567817688
518.0	3171.0	3.0	3.0	3.0	3,2	0,2	1.0	0.600225567817688
524.0	3172.0	3.0	2.0	3.0	3,2	0,2	1.0	0.600225567817688
557.0	3173.0	3.0	1.0	3.0	3,2	0,2	0.0	0.600225567817688
552.0	3174.0	3.0	2.0	3.0	3,2	0,2	1.0	0.600225567817688
528.0	3175.0	3.0	2.0	3.0	3,2	0,2	1.0	0.600225567817688
509.0	3176.0	3.0	2.0	3.0	3,2	0,2	1.0	0.600225567817688
491.0	3178.0	3.0	2.0	3.0	3,2	0,2	1.0	0.600225567817688
504.0	3179.0	3.0	2.0	3.0	3,2	0,2	1.0	0.600225567817688
534.0	3180.0	3.0	2.0	3.0	3,2	0,2	1.0	0.600225567817688
520.0	3181.0	3.0	2.0	3.0	3,2	0,2	1.0	0.600225567817688
521.0	3182.0	3.0	1.0	3.0	3,2	0,2	0.0	0.600225567817688
530.0	3183.0	3.0	2.0	3.0	3,2	0,2	1.0	0.600225567817688
531.0	3184.0	3.0	2.0	3.0	3,2	0,2	1.0	0.600225567817688
544.0	3185.0	3.0	2.0	3.0	3,2	0,2	1.0	0.600225567817688
497.0	3186.0	3.0	2.0	3.0	3,2	0,2	1.0	0.600225567817688
522.0	3188.0	3.0	2.0	3.0	3,2	0,2	1.0	0.600225567817688
517.0	3189.0	3.0	2.0	3.0	3,2	0,2	1.0	0.600225567817688
541.0	3190.0	3.0	2.0	3.0	3,2	0,2	1.0	0.600225567817688
490.0	3191.0	3.0	2.0	3.0	3,2	0,2	1.0	0.600225567817688
498.0	3192.0	3.0	2.0	3.0	3,2	0,2	1.0	0.600225567817688
511.0	3193.0	3.0	2.0	3.0	3,2	0,2	1.0	0.600225567817688
558.0	3194.0	1.0	2.0	3.0	3,1	0,4	1.0	0.609308660030365
548.0	3195.0	1.0	2.0	4.0	3,1,2	0,2,2	1.0	0.5933582782745361
527.0	3196.0	1.0	2.0	3.0	3,1	0,4	1.0	0.609308660030365
555.0	3198.0	1.0	2.0	3.0	3,1	0,4	1.0	0.609308660030365
545.0	3199.0	1.0	2.0	4.0	3,1,2	0,2,2	1.0	0.5933582782745361
525.0	3200.0	1.0	2.0	4.0	3,1,3	0,4,1	1.0	0.5873998999595642
521.0	3201.0	1.0	2.0	4.0	3,2,1	0,2,3	1.0	0.6092727780342102
557.0	3202.0	1.0	2.0	4.0	3,2,1	0,2,3	1.0	0.6092727780342102
508.0	3203.0	2.0	2.0	3.0	3,2	0,4	1.0	0.6072476506233215
532.0	3204.0	1.0	2.0	4.0	3,2,1	0,2,3	1.0	0.6092727780342102
523.0	3205.0	2.0	2.0	3.0	3,2	0,4	1.0	0.6072476506233215
550.0	3206.0	1.0	2.0	4.0	3,1,3	0,4,1	1.0	0.5873998999595642
494.0	3207.0	1.0	2.0	4.0	3,1,3	0,4,1	1.0	0.5873998999595642
553.0	3208.0	1.0	2.0	3.0	3,1	0,5	1.0	0.6093075275421143
539.0	3209.0	2.0	1.0	3.0	3,2	0,4	0.0	0.6072476506233215
502.0	3210.0	2.0	2.0	3.0	3,2	0,4	1.0	0.6072476506233215
499.0	3211.0	1.0	2.0	3.0	3,1	0,5	1.0	0.6093075275421143
513.0	3212.0	2.0	2.0	3.0	3,2	0,4	1.0	0.6072476506233215
506.0	3213.0	2.0	2.0	3.0	3,2	0,4	1.0	0.6072476506233215
500.0	3214.0	1.0	2.0	3.0	3,1	0,5	1.0	0.6093075275421143
533.0	3216.0	2.0	2.0	3.0	3,2	0,4	1.0	0.6072476506233215
433.0	3217.0	6.0	2.0	10.0	3,2,2,2,2,2,2,2,1	0,3,15,3,6,17,22,27,139	1.0	0.6118030548095703
420.0	3218.0	6.0	2.0	10.0	3,2,2,2,2,2,2,2,1	0,3,15,3,6,17,22,27,139	1.0	0.6118030548095703
419.0	3219.0	6.0	1.0	9.0	3,2,2,2,2,2,2,1	0,3,15,3,6,17,22,166	0.0	0.6118189692497253
427.0	3220.0	6.0	2.0	10.0	3,2,2,2,2,2,2,2,1	0,3,15,3,6,17,22,27,139	1.0	0.6118030548095703
429.0	3221.0	6.0	2.0	10.0	3,2,2,2,2,2,2,2,1	0,3,15,3,6,17,22,27,139	1.0	0.6118030548095703
431.0	3222.0	6.0	2.0	9.0	3,2,2,2,2,2,2,1	0,3,15,3,6,17,22,166	1.0	0.6118189692497253
425.0	3224.0	6.0	2.0	10.0	3,2,2,2,2,2,2,2,1	0,3,15,3,6,17,22,27,139	1.0	0.6118030548095703
435.0	3225.0	6.0	2.0	9.0	3,2,2,2,2,2,2,1	0,3,15,3,6,17,22,166	1.0	0.6118189692497253
426.0	3228.0	6.0	2.0	11.0	3,1,2,2,2,2,2,2,2,1	0,3,1,14,3,6,17,22,27,139	1.0	0.6118613481521606
423.0	3229.0	6.0	2.0	9.0	3,2,2,2,2,2,2,1	0,3,15,3,6,17,22,166	1.0	0.6118189692497253
417.0	3230.0	6.0	2.0	9.0	3,2,2,2,2,2,2,1	0,3,15,3,6,17,22,166	1.0	0.6118189692497253
436.0	3231.0	6.0	2.0	9.0	3,2,2,2,2,2,2,1	0,3,15,3,6,17,22,166	1.0	0.6118189692497253
424.0	3232.0	6.0	1.0	9.0	3,2,2,2,2,2,2,1	0,3,15,3,6,17,22,166	0.0	0.6118189692497253
422.0	3233.0	6.0	2.0	9.0	3,2,2,2,2,2,2,1	0,3,15,3,6,17,22,166	1.0	0.6118189692497253
434.0	3234.0	6.0	2.0	9.0	3,2,2,2,2,2,2,1	0,3,15,3,6,17,22,166	1.0	0.6118189692497253
418.0	3235.0	6.0	2.0	10.0	3,2,2,2,2,2,2,2,1	0,3,15,3,6,17,22,27,139	1.0	0.6118030548095703
430.0	3236.0	6.0	1.0	9.0	3,2,2,2,2,2,2,1	0,3,15,3,6,17,22,166	0.0	0.6118189692497253
416.0	3241.0	6.0	1.0	11.0	3,2,2,1,2,2,2,1,3,1	0,3,15,3,6,17,3,19,4,162	0.0	0.6120291352272034
421.0	3242.0	6.0	2.0	9.0	3,2,2,2,2,2,2,1	0,3,15,3,6,17,22,166	1.0	0.6118189692497253
428.0	3243.0	6.0	2.0	9.0	3,2,2,2,2,2,2,1	0,3,15,3,6,17,22,166	1.0	0.6118189692497253
546.0	3246.0	10.0	2.0	3.0	3,2	0,5	1.0	0.6129106283187866
514.0	3247.0	10.0	2.0	3.0	3,2	0,5	1.0	0.6129106283187866
537.0	3248.0	10.0	2.0	3.0	3,2	0,5	1.0	0.6129106283187866
538.0	3249.0	10.0	2.0	3.0	3,2	0,5	1.0	0.6129106283187866
539.0	3250.0	9.0	2.0	4.0	3,2,1	0,4,2	1.0	0.6126129627227783
510.0	3251.0	14.0	1.0	3.0	3,2	0,5	0.0	0.6131288409233093
535.0	3252.0	14.0	1.0	3.0	3,2	0,5	0.0	0.6131288409233093
516.0	3253.0	14.0	2.0	3.0	3,2	0,5	1.0	0.6131288409233093
493.0	3254.0	14.0	2.0	3.0	3,2	0,5	1.0	0.6131288409233093
501.0	3255.0	14.0	2.0	3.0	3,2	0,5	1.0	0.6131288409233093
555.0	3256.0	14.0	1.0	4.0	3,1,2	0,4,1	0.0	0.6086678504943848
543.0	3257.0	14.0	2.0	3.0	3,2	0,5	1.0	0.6131288409233093
492.0	3258.0	14.0	2.0	3.0	3,2	0,5	1.0	0.6131288409233093
495.0	3259.0	14.0	2.0	3.0	3,2	0,5	1.0	0.6131288409233093
549.0	3260.0	14.0	2.0	3.0	3,2	0,5	1.0	0.6131288409233093
554.0	3264.0	14.0	2.0	3.0	3,2	0,5	1.0	0.6131288409233093
542.0	3265.0	14.0	2.0	3.0	3,2	0,5	1.0	0.6131288409233093
556.0	3266.0	15.0	2.0	3.0	3,2	0,5	1.0	0.6131399273872375
512.0	3267.0	15.0	2.0	3.0	3,2	0,5	1.0	0.6131399273872375
527.0	3268.0	15.0	2.0	4.0	3,1,2	0,4,1	1.0	0.608748197555542
548.0	3269.0	15.0	2.0	5.0	3,1,2,2	0,2,2,1	1.0	0.6085917949676514
519.0	3270.0	15.0	2.0	3.0	3,2	0,5	1.0	0.6131399273872375
540.0	3271.0	15.0	2.0	3.0	3,2	0,5	1.0	0.6131399273872375
515.0	3272.0	15.0	2.0	3.0	3,2	0,5	1.0	0.6131399273872375
505.0	3273.0	15.0	2.0	3.0	3,2	0,5	1.0	0.6131399273872375
551.0	3274.0	15.0	2.0	3.0	3,2	0,5	1.0	0.6131399273872375
545.0	3275.0	15.0	2.0	5.0	3,1,2,2	0,2,2,1	1.0	0.6085917949676514
507.0	3276.0	15.0	1.0	3.0	3,2	0,5	0.0	0.6131399273872375
558.0	3277.0	15.0	2.0	4.0	3,1,2	0,4,1	1.0	0.608748197555542
534.0	3278.0	15.0	2.0	4.0	3,2,2	0,2,3	1.0	0.6118566989898682
521.0	3279.0	14.0	2.0	5.0	3,2,1,2	0,2,3,1	1.0	0.6086676120758057
536.0	3280.0	15.0	2.0	4.0	3,2,2	0,2,3	1.0	0.6118566989898682
529.0	3281.0	15.0	2.0	4.0	3,2,2	0,2,3	1.0	0.6118566989898682
500.0	3282.0	14.0	1.0	4.0	3,1,2	0,5,1	0.0	0.6086678504943848
511.0	3283.0	15.0	2.0	4.0	3,2,2	0,2,3	1.0	0.6118566989898682
530.0	3284.0	15.0	2.0	4.0	3,2,2	0,2,3	1.0	0.6118566989898682
528.0	3285.0	15.0	2.0	4.0	3,2,2	0,2,3	1.0	0.6118566989898682
532.0	3286.0	14.0	2.0	5.0	3,2,1,2	0,2,3,1	1.0	0.6086676120758057
499.0	3287.0	14.0	2.0	4.0	3,1,2	0,5,1	1.0	0.6086678504943848
553.0	3288.0	14.0	2.0	4.0	3,1,2	0,5,1	1.0	0.6086678504943848
490.0	3289.0	15.0	1.0	4.0	3,2,2	0,2,3	0.0	0.6118566989898682
517.0	3290.0	15.0	2.0	4.0	3,2,2	0,2,3	1.0	0.6118566989898682
509.0	3293.0	15.0	2.0	4.0	3,2,2	0,2,3	1.0	0.6118566989898682
494.0	3294.0	14.0	2.0	5.0	3,1,3,2	0,4,1,1	1.0	0.6084678173065186
503.0	3295.0	15.0	2.0	4.0	3,2,2	0,2,3	1.0	0.6118566989898682
552.0	3297.0	16.0	2.0	4.0	3,2,2	0,2,3	1.0	0.612021267414093
531.0	3298.0	16.0	2.0	4.0	3,2,2	0,2,3	1.0	0.612021267414093
526.0	3299.0	16.0	2.0	4.0	3,2,2	0,2,3	1.0	0.612021267414093
550.0	3300.0	15.0	2.0	5.0	3,1,3,2	0,4,1,1	1.0	0.6085340976715088
504.0	3301.0	16.0	2.0	4.0	3,2,2	0,2,3	1.0	0.612021267414093
557.0	3302.0	15.0	2.0	5.0	3,2,1,2	0,2,3,1	1.0	0.6087479591369629
498.0	3303.0	16.0	2.0	4.0	3,2,2	0,2,3	1.0	0.612021267414093
520.0	3304.0	16.0	2.0	4.0	3,2,2	0,2,3	1.0	0.612021267414093
496.0	3305.0	16.0	2.0	4.0	3,2,2	0,2,3	1.0	0.612021267414093
522.0	3306.0	16.0	2.0	4.0	3,2,2	0,2,3	1.0	0.612021267414093
541.0	3307.0	16.0	2.0	4.0	3,2,2	0,2,3	1.0	0.612021267414093
497.0	3308.0	16.0	2.0	4.0	3,2,2	0,2,3	1.0	0.612021267414093
525.0	3309.0	15.0	2.0	5.0	3,1,3,2	0,4,1,1	1.0	0.6085340976715088
544.0	3310.0	16.0	2.0	4.0	3,2,2	0,2,3	1.0	0.612021267414093
491.0	3311.0	16.0	2.0	4.0	3,2,2	0,2,3	1.0	0.612021267414093
524.0	3312.0	16.0	2.0	4.0	3,2,2	0,2,3	1.0	0.612021267414093
547.0	3313.0	16.0	2.0	4.0	3,2,2	0,2,3	1.0	0.612021267414093
513.0	3314.0	15.0	2.0	4.0	3,2,2	0,4,2	1.0	0.6106956005096436
506.0	3315.0	15.0	2.0	4.0	3,2,2	0,4,2	1.0	0.6106956005096436
523.0	3316.0	15.0	2.0	4.0	3,2,2	0,4,2	1.0	0.6106956005096436
508.0	3317.0	15.0	2.0	4.0	3,2,2	0,4,2	1.0	0.6106956005096436
502.0	3318.0	15.0	2.0	4.0	3,2,2	0,4,2	1.0	0.6106956005096436
533.0	3319.0	15.0	2.0	4.0	3,2,2	0,4,2	1.0	0.6106956005096436
518.0	3320.0	16.0	2.0	4.0	3,2,3	0,2,3	1.0	0.6120346188545227
539.0	3321.0	6.0	2.0	5.0	3,2,1,2	0,4,2,9	1.0	0.609515368938446
538.0	3322.0	6.0	2.0	4.0	3,2,2	0,5,10	1.0	0.6067615747451782
514.0	3323.0	6.0	2.0	4.0	3,2,2	0,5,10	1.0	0.6067615747451782
537.0	3324.0	6.0	2.0	4.0	3,2,2	0,5,10	1.0	0.6067615747451782
546.0	3325.0	6.0	2.0	4.0	3,2,2	0,5,10	1.0	0.6067615747451782
510.0	3326.0	2.0	3.0	4.0	3,2,1	0,5,14	1.0	0.610046923160553
535.0	3327.0	2.0	2.0	4.0	3,2,1	0,5,14	1.0	0.610046923160553
555.0	3328.0	2.0	2.0	5.0	3,1,2,1	0,4,1,14	1.0	0.6101395487785339
507.0	3329.0	1.0	3.0	4.0	3,2,1	0,5,15	1.0	0.6093264222145081
490.0	3330.0	1.0	3.0	5.0	3,2,2,1	0,2,3,15	1.0	0.6093211770057678
500.0	3331.0	1.0	3.0	5.0	3,1,2,1	0,5,1,14	1.0	0.6094350814819336
501.0	3332.0	4.0	2.0	4.0	3,2,2	0,5,14	1.0	0.5925878882408142
495.0	3333.0	4.0	2.0	4.0	3,2,2	0,5,14	1.0	0.5925878882408142
542.0	3334.0	4.0	2.0	4.0	3,2,2	0,5,14	1.0	0.5925878882408142
516.0	3335.0	4.0	2.0	4.0	3,2,2	0,5,14	1.0	0.5925878882408142
554.0	3336.0	4.0	2.0	4.0	3,2,2	0,5,14	1.0	0.5925878882408142
543.0	3337.0	4.0	2.0	4.0	3,2,2	0,5,14	1.0	0.5925878882408142
549.0	3338.0	4.0	2.0	4.0	3,2,2	0,5,14	1.0	0.5925878882408142
493.0	3339.0	4.0	2.0	4.0	3,2,2	0,5,14	1.0	0.5925878882408142
492.0	3340.0	4.0	2.0	4.0	3,2,2	0,5,14	1.0	0.5925878882408142
558.0	3341.0	3.0	2.0	5.0	3,1,2,2	0,4,1,15	1.0	0.5896731019020081
545.0	3342.0	3.0	2.0	6.0	3,1,2,2,2	0,2,2,1,15	1.0	0.5897044539451599
521.0	3343.0	3.0	2.0	6.0	3,2,1,2,2	0,2,3,1,14	1.0	0.5937150120735168
499.0	3344.0	3.0	2.0	5.0	3,1,2,2	0,5,1,14	1.0	0.5937149524688721
515.0	3345.0	3.0	2.0	4.0	3,2,2	0,5,15	1.0	0.5887821912765503
519.0	3346.0	3.0	2.0	4.0	3,2,2	0,5,15	1.0	0.5887821912765503
532.0	3347.0	3.0	2.0	6.0	3,2,1,2,2	0,2,3,1,14	1.0	0.5937150120735168
556.0	3348.0	3.0	2.0	4.0	3,2,2	0,5,15	1.0	0.5887821912765503
548.0	3349.0	3.0	2.0	6.0	3,1,2,2,2	0,2,2,1,15	1.0	0.5897044539451599
540.0	3350.0	3.0	2.0	4.0	3,2,2	0,5,15	1.0	0.5887821912765503
535.0	3351.0	2.0	3.0	5.0	3,2,1,2	0,5,14,2	1.0	0.5972817540168762
553.0	3352.0	3.0	2.0	5.0	3,1,2,2	0,5,1,14	1.0	0.5937149524688721
551.0	3353.0	3.0	2.0	4.0	3,2,2	0,5,15	1.0	0.5887821912765503
494.0	3354.0	3.0	2.0	6.0	3,1,3,2,2	0,4,1,1,14	1.0	0.5937520861625671
512.0	3355.0	3.0	2.0	4.0	3,2,2	0,5,15	1.0	0.5887821912765503
505.0	3356.0	3.0	2.0	4.0	3,2,2	0,5,15	1.0	0.5887821912765503
527.0	3357.0	3.0	2.0	5.0	3,1,2,2	0,4,1,15	1.0	0.5896731019020081
555.0	3358.0	2.0	2.0	6.0	3,1,2,1,2	0,4,1,14,2	1.0	0.5972849130630493
536.0	3359.0	7.0	2.0	5.0	3,2,2,2	0,2,3,15	1.0	0.5879902243614197
530.0	3360.0	7.0	2.0	5.0	3,2,2,2	0,2,3,15	1.0	0.5879902243614197
510.0	3361.0	6.0	2.0	5.0	3,2,1,3	0,5,14,2	1.0	0.6058592200279236
503.0	3362.0	7.0	2.0	5.0	3,2,2,2	0,2,3,15	1.0	0.5879902243614197
509.0	3363.0	7.0	2.0	5.0	3,2,2,2	0,2,3,15	1.0	0.5879902243614197
539.0	3364.0	6.0	2.0	6.0	3,2,1,2,2	0,4,2,9,6	1.0	0.6131022572517395
528.0	3365.0	7.0	2.0	5.0	3,2,2,2	0,2,3,15	1.0	0.5879902243614197
500.0	3366.0	6.0	2.0	6.0	3,1,2,1,3	0,5,1,14,1	1.0	0.6055521368980408
529.0	3367.0	7.0	2.0	5.0	3,2,2,2	0,2,3,15	1.0	0.5879902243614197
557.0	3368.0	6.0	2.0	6.0	3,2,1,2,2	0,2,3,1,15	1.0	0.5888667106628418
507.0	3369.0	6.0	2.0	5.0	3,2,1,3	0,5,15,1	1.0	0.6055524945259094
550.0	3370.0	6.0	2.0	6.0	3,1,3,2,2	0,4,1,1,15	1.0	0.5889090299606323
490.0	3371.0	6.0	2.0	6.0	3,2,2,1,3	0,2,3,15,1	1.0	0.6055525541305542
525.0	3372.0	6.0	2.0	6.0	3,1,3,2,2	0,4,1,1,15	1.0	0.5889090299606323
511.0	3373.0	7.0	2.0	5.0	3,2,2,2	0,2,3,15	1.0	0.5879902243614197
534.0	3374.0	7.0	2.0	5.0	3,2,2,2	0,2,3,15	1.0	0.5879902243614197
517.0	3375.0	7.0	2.0	5.0	3,2,2,2	0,2,3,15	1.0	0.5879902243614197
502.0	3376.0	6.0	2.0	5.0	3,2,2,2	0,4,2,15	1.0	0.5884791016578674
496.0	3377.0	6.0	2.0	5.0	3,2,2,2	0,2,3,16	1.0	0.5842125415802002
514.0	3378.0	6.0	2.0	5.0	3,2,2,2	0,5,10,6	1.0	0.6130853891372681
524.0	3379.0	6.0	2.0	5.0	3,2,2,2	0,2,3,16	1.0	0.5842125415802002
531.0	3380.0	6.0	2.0	5.0	3,2,2,2	0,2,3,16	1.0	0.5842125415802002
506.0	3381.0	6.0	2.0	5.0	3,2,2,2	0,4,2,15	1.0	0.5884791016578674
491.0	3382.0	6.0	2.0	5.0	3,2,2,2	0,2,3,16	1.0	0.5842125415802002
537.0	3383.0	6.0	2.0	5.0	3,2,2,2	0,5,10,6	1.0	0.6130853891372681
504.0	3384.0	6.0	2.0	5.0	3,2,2,2	0,2,3,16	1.0	0.5842125415802002
497.0	3385.0	6.0	2.0	5.0	3,2,2,2	0,2,3,16	1.0	0.5842125415802002
522.0	3386.0	6.0	1.0	5.0	3,2,2,2	0,2,3,16	0.0	0.5842125415802002
552.0	3387.0	6.0	2.0	5.0	3,2,2,2	0,2,3,16	1.0	0.5842125415802002
546.0	3388.0	6.0	2.0	5.0	3,2,2,2	0,5,10,6	1.0	0.6130853891372681
526.0	3389.0	6.0	2.0	5.0	3,2,2,2	0,2,3,16	1.0	0.5842125415802002
498.0	3390.0	6.0	2.0	5.0	3,2,2,2	0,2,3,16	1.0	0.5842125415802002
508.0	3391.0	6.0	2.0	5.0	3,2,2,2	0,4,2,15	1.0	0.5884791016578674
544.0	3392.0	6.0	1.0	5.0	3,2,2,2	0,2,3,16	0.0	0.5842125415802002
523.0	3393.0	6.0	2.0	5.0	3,2,2,2	0,4,2,15	1.0	0.5884791016578674
538.0	3395.0	6.0	1.0	5.0	3,2,2,2	0,5,10,6	0.0	0.6130853891372681
547.0	3396.0	6.0	2.0	5.0	3,2,2,2	0,2,3,16	1.0	0.5842125415802002
520.0	3397.0	6.0	2.0	5.0	3,2,2,2	0,2,3,16	1.0	0.5842125415802002
533.0	3398.0	6.0	2.0	5.0	3,2,2,2	0,4,2,15	1.0	0.5884791016578674
541.0	3399.0	6.0	2.0	5.0	3,2,2,2	0,2,3,16	1.0	0.5842125415802002
513.0	3400.0	6.0	2.0	5.0	3,2,2,2	0,4,2,15	1.0	0.5884791016578674
555.0	3401.0	4.0	2.0	7.0	3,1,2,1,2,2	0,4,1,14,2,2	1.0	0.6023987531661987
494.0	3402.0	4.0	2.0	7.0	3,1,3,2,2,2	0,4,1,1,14,3	1.0	0.6053596138954163
558.0	3403.0	4.0	2.0	6.0	3,1,2,2,2	0,4,1,15,3	1.0	0.605226457118988
532.0	3405.0	4.0	2.0	7.0	3,2,1,2,2,2	0,2,3,1,14,3	1.0	0.605358362197876
540.0	3406.0	4.0	2.0	5.0	3,2,2,2	0,5,15,3	1.0	0.6051977276802063
505.0	3407.0	4.0	2.0	5.0	3,2,2,2	0,5,15,3	1.0	0.6051977276802063
548.0	3408.0	4.0	2.0	7.0	3,1,2,2,2,2	0,2,2,1,15,3	1.0	0.6052274703979492
515.0	3410.0	4.0	2.0	5.0	3,2,2,2	0,5,15,3	1.0	0.6051977276802063
512.0	3411.0	4.0	2.0	5.0	3,2,2,2	0,5,15,3	1.0	0.6051977276802063
516.0	3412.0	4.0	2.0	5.0	3,2,2,2	0,5,14,4	1.0	0.60859215259552
556.0	3413.0	4.0	2.0	5.0	3,2,2,2	0,5,15,3	1.0	0.6051977276802063
493.0	3415.0	4.0	2.0	5.0	3,2,2,2	0,5,14,4	1.0	0.60859215259552
545.0	3416.0	4.0	2.0	7.0	3,1,2,2,2,2	0,2,2,1,15,3	1.0	0.6052274703979492
492.0	3417.0	4.0	2.0	5.0	3,2,2,2	0,5,14,4	1.0	0.60859215259552
542.0	3418.0	4.0	2.0	5.0	3,2,2,2	0,5,14,4	1.0	0.60859215259552
501.0	3419.0	4.0	2.0	5.0	3,2,2,2	0,5,14,4	1.0	0.60859215259552
519.0	3420.0	7.0	2.0	5.0	3,2,2,2	0,5,15,3	1.0	0.6084497570991516
521.0	3421.0	7.0	2.0	7.0	3,2,1,2,2,2	0,2,3,1,14,3	1.0	0.6085480451583862
499.0	3422.0	7.0	2.0	6.0	3,1,2,2,2	0,5,1,14,3	1.0	0.6085480451583862
495.0	3423.0	7.0	2.0	5.0	3,2,2,2	0,5,14,4	1.0	0.6105840802192688
554.0	3424.0	7.0	2.0	5.0	3,2,2,2	0,5,14,4	1.0	0.6105840802192688
